Id,Name,Category,Type,Class,Latitude,Longitude
530392,Avenue Grand Theater ,District of Columbia physical cultural and historic features,Cultural ,Building,38.885112,-76.9977536
530473,Avenue House ,District of Columbia physical cultural and historic features,Cultural ,Building,38.893723,-77.0224765
2457413,B J's Learning Center,District of Columbia physical cultural and historic features,Cultural ,Building,38.895,-76.9135
531798,Babcock-Macomb House,District of Columbia physical cultural and historic features,Cultural ,Building,38.9251112,-77.0671998
1999052,Bachelor Apartment House,District of Columbia physical cultural and historic features,Cultural ,Building,38.9003895,-77.0410881
530510,Balch House,District of Columbia physical cultural and historic features,Cultural ,Building,38.9067783,-77.0666442
2457414,Bald Eagle Child Development Center,District of Columbia physical cultural and historic features,Cultural ,Building,38.9448,-77.0631
2082361,Ballard House,District of Columbia physical cultural and historic features,Cultural ,Building,38.9066667,-76.9972222
2082362,Ballard North,District of Columbia physical cultural and historic features,Cultural ,Building,38.9094444,-76.9925
2082363,Ballard West,District of Columbia physical cultural and historic features,Cultural ,Building,38.9088889,-76.9930556
2457415,Baltimore Sun Building,District of Columbia physical cultural and historic features,Cultural ,Building,38.8976,-77.0304
2457416,Bancroft Before and After School,District of Columbia physical cultural and historic features,Cultural ,Building,38.9448,-77.0631
530551,Bancroft House ,District of Columbia physical cultural and historic features,Cultural ,Building,38.9001117,-77.0366435
531504,Bancroft Recreation Center,District of Columbia physical cultural and historic features,Cultural ,Building,38.9348333,-77.039977
531812,Bank of Columbia ,District of Columbia physical cultural and historic features,Cultural ,Building,38.9053894,-77.0652554
530029,Bank of the United States ,District of Columbia physical cultural and historic features,Cultural ,Building,38.8967785,-77.0335879
2457417,Banneker Day Care Center,District of Columbia physical cultural and historic features,Cultural ,Building,38.9238,-77.024
2457418,Barbara Chambers Childrens Center,District of Columbia physical cultural and historic features,Cultural ,Building,38.9284,-77.0354
531813,Barber-Caperton House,District of Columbia physical cultural and historic features,Cultural ,Building,38.907056,-77.0621997
531355,Barney Settlement House,District of Columbia physical cultural and historic features,Cultural ,Building,38.8740011,-77.0199764
2457419,Barney Studio House,District of Columbia physical cultural and historic features,Cultural ,Building,38.9118,-77.0512
2457420,Barry Farms Child Care Center,District of Columbia physical cultural and historic features,Cultural ,Building,38.9448,-77.0631
2082674,Basic Science Building,District of Columbia physical cultural and historic features,Cultural ,Building,38.9113889,-77.0780556
531781,Batchelor Apartment House ,District of Columbia physical cultural and historic features,Cultural ,Building,38.8998339,-77.0394213
529489,Battelle Library,District of Columbia physical cultural and historic features,Cultural ,Building,38.9373332,-77.0883114
2063161,Battlelle-Tompkins Building,District of Columbia physical cultural and historic features,Cultural ,Building,38.9372222,-77.0886111
2044590,Bead Museum,District of Columbia physical cultural and historic features,Cultural ,Building,38.8951118,-77.0221987
531815,Beall-Peter-Dick House,District of Columbia physical cultural and historic features,Cultural ,Building,38.907056,-77.060533
529913,Bealls Express Building,District of Columbia physical cultural and historic features,Cultural ,Building,38.9109448,-77.0652554
2002676,Beall-Washington House,District of Columbia physical cultural and historic features,Cultural ,Building,38.9123337,-77.0585885
2457421,Beatty-Stuart House,District of Columbia physical cultural and historic features,Cultural ,Building,38.9075,-77.059
2063151,Beeghty Building,District of Columbia physical cultural and historic features,Cultural ,Building,38.9366667,-77.0916667
2457422,Bell Teen Parent and Child Development Center,District of Columbia physical cultural and historic features,Cultural ,Building,38.9295,-77.0359
2457423,Bellair,District of Columbia physical cultural and historic features,Cultural ,Building,38.9328,-76.9933
530859,Belmont Estate ,District of Columbia physical cultural and historic features,Cultural ,Building,38.9220557,-77.0305323
2063152,Bender Arena,District of Columbia physical cultural and historic features,Cultural ,Building,38.9377778,-77.0902778
2063126,Bender Library,District of Columbia physical cultural and historic features,Cultural ,Building,38.9359443,-77.088867
2457425,Benjamin Miller House,District of Columbia physical cultural and historic features,Cultural ,Building,38.9101,-77.0574
531787,Benjamin Ogle Tayloe House,District of Columbia physical cultural and historic features,Cultural ,Building,38.8995561,-77.0344212
2085533,Benjamin T Rome Hall,District of Columbia physical cultural and historic features,Cultural ,Building,38.9,-77.0483
2457426,Bennett Babies Day Care Center,District of Columbia physical cultural and historic features,Cultural ,Building,38.9326,-76.9959
2043083,Benning Branch Library,District of Columbia physical cultural and historic features,Cultural ,Building,38.8940009,-76.94803
2457427,Benning Park Child Development Center,District of Columbia physical cultural and historic features,Cultural ,Building,38.9448,-77.0631
2457428,Benning Stoddert Child Development Center,District of Columbia physical cultural and historic features,Cultural ,Building,38.9448,-77.0631
2082364,Benson Hall,District of Columbia physical cultural and historic features,Cultural ,Building,38.9080556,-76.9919444
529159,Bethune Museum-Archives,District of Columbia physical cultural and historic features,Cultural ,Building,38.9078894,-77.0310879
530438,Beyers Park ,District of Columbia physical cultural and historic features,Cultural ,Building,38.9167782,-77.0163653
2457433,Big Mamas Childrens Center,District of Columbia physical cultural and historic features,Cultural ,Building,38.8212,-77.0107
528831,Birch Undertaker Building,District of Columbia physical cultural and historic features,Cultural ,Building,38.9051116,-77.0596996
2044597,Black Fashion Museum,District of Columbia physical cultural and historic features,Cultural ,Building,38.9173336,-77.0246988
530484,Blagden Row ,District of Columbia physical cultural and historic features,Cultural ,Building,38.8945563,-77.0155318
531549,Blaine Mansion,District of Columbia physical cultural and historic features,Cultural ,Building,38.9101115,-77.0452549
531685,Blair House,District of Columbia physical cultural and historic features,Cultural ,Building,38.8990006,-77.0380324
531778,Blanche K Bruce House,District of Columbia physical cultural and historic features,Cultural ,Building,38.9059449,-77.0241432
530548,Bleak House ,District of Columbia physical cultural and historic features,Cultural ,Building,38.9776104,-77.0263657
2082675,Bles Building,District of Columbia physical cultural and historic features,Cultural ,Building,38.9116667,-77.075
530168,Blodgetts Hotel ,District of Columbia physical cultural and historic features,Cultural ,Building,38.8965007,-77.0224765
530052,Blue Cross and Blue Shield Building,District of Columbia physical cultural and historic features,Cultural ,Building,38.8856676,-77.0330322
529156,B'Nai B'Rith Klutznick Museum,District of Columbia physical cultural and historic features,Cultural ,Building,38.9062227,-77.0383102
531713,Bodisco House,District of Columbia physical cultural and historic features,Cultural ,Building,38.9076115,-77.0666442
531795,Bond Building,District of Columbia physical cultural and historic features,Cultural ,Building,38.8992784,-77.0324768
529906,Bowie-Sevier House,District of Columbia physical cultural and historic features,Cultural ,Building,38.9103893,-77.0624775
2002687,Brazilian Embassy,District of Columbia physical cultural and historic features,Cultural ,Building,38.9190003,-77.060533
2457441,Bread for the City,District of Columbia physical cultural and historic features,Cultural ,Building,38.8663,-76.9811
2457442,Bread for the City,District of Columbia physical cultural and historic features,Cultural ,Building,38.9103,-77.0217
530687,Brentwood Building ,District of Columbia physical cultural and historic features,Cultural ,Building,38.9070561,-76.9983093
529027,Brentwood Maintenance Building,District of Columbia physical cultural and historic features,Cultural ,Building,38.9115005,-76.9935869
531091,Brick Capitol ,District of Columbia physical cultural and historic features,Cultural ,Building,38.8901119,-77.0058094
529927,Brickyard Hill House,District of Columbia physical cultural and historic features,Cultural ,Building,38.9034449,-77.0619219
2457444,Bridges Babies Day Care Center,District of Columbia physical cultural and historic features,Cultural ,Building,38.9645,-77.0274
2457445,Bright Beginnings Day Care Center,District of Columbia physical cultural and historic features,Cultural ,Building,38.9054,-77.0134
2457446,Bright Horizon Early Education and Back-Up Center,District of Columbia physical cultural and historic features,Cultural ,Building,38.902,-77.0253
2457447,Bright Horizons Childrens Center,District of Columbia physical cultural and historic features,Cultural ,Building,38.903,-77.0463
528956,Brightwood Recreation Center,District of Columbia physical cultural and historic features,Cultural ,Building,38.954833,-77.0380325
530571,British Embassy Building,District of Columbia physical cultural and historic features,Cultural ,Building,38.9201113,-77.0624775
